Loan Date,Patron Id,Patron Group,Due Date,Barcode,Circ Desk Name,Description
2023-02-17,-1,UCLA Graduate,2023-02-24,CLICC-ML-0032,CLICC Circ Desk,ITS MacBook 123
2023-02-17,-1,UCLA Graduate,2023-02-24,CLICC-ML-0062,CLICC Circ Desk,ITS MacBook 99
2023-02-17,-1,UCLA Graduate,2023-02-24,CLICC-ML-2052,CLICC Circ Desk,CLICC-ML-2052
2023-02-17,-1,UCLA Graduate,2023-02-24,CLICC-MM-0017,CLICC Circ Desk,ITS iPad 127
2023-02-17,-1,UCLA Graduate,2023-02-24,CLICC-MM-009,CLICC Circ Desk,
2023-02-17,-1,UCLA Graduate,2023-03-02,HP-062,CLICC Circ Desk,WL-YRL-12
2023-02-17,-1,UCLA Graduate,2023-03-03,CLICC-ML-2036,CLICC Circ Desk,CLICC-ML-2036
2023-02-17,-1,UCLA Graduate,2023-03-03,CLICC-MM-0221,CLICC Circ Desk,ITS iPad 107
2023-02-17,-1,UCLA Graduate,2023-03-03,CLICC-MM-062,CLICC Circ Desk,
2023-02-17,-1,UCLA Graduate,2023-03-03,HP-081,CLICC Circ Desk,WL-RC2-11
2023-02-17,-1,UCLA Law Grad,2023-02-17,IPHONE37,CLICC Circ Desk,IPH-YRL-13
2023-02-17,-1,UCLA Law Grad,2023-02-17,WALLADPT37,CLICC Circ Desk,
2023-02-17,-1,UCLA Mgmt PhD,2023-02-24,CLICC-MM-095,CLICC Circ Desk,
2023-02-17,-1,UCLA Staff,2023-02-24,CBK211,SEL Boelter Circ Desk,CBK-BOE-02
2023-02-17,-1,UCLA Staff,2023-02-24,CBK215,SEL Boelter Circ Desk,CBK-BOE-06
2023-02-17,-1,UCLA Undergrad,2023-02-17,ANKER02,CLICC Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,CALC21,SEL Boelter Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,HDST07,CLICC Circ Desk,HDS-YRL-01
2023-02-17,-1,UCLA Undergrad,2023-02-17,HDST10,CLICC Circ Desk,HDS-YRL-04
2023-02-17,-1,UCLA Undergrad,2023-02-17,HPUSBC06,SEL Boelter Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,HPUSBC12,SEL Boelter Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,IPHONE02,Music Circ Desk,IPH-MUS-02
2023-02-17,-1,UCLA Undergrad,2023-02-17,IPHONE32,CLICC Circ Desk,IPH-YRL-08
2023-02-17,-1,UCLA Undergrad,2023-02-17,IPHONE35,CLICC Circ Desk,IPH-YRL-11
2023-02-17,-1,UCLA Undergrad,2023-02-17,IPHONE43,Default Circulation Desk,IPH-LOC-05
2023-02-17,-1,UCLA Undergrad,2023-02-17,IPHONE44,CLICC Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,IPHONE48,CLICC Circ Desk,IPH-POW-04
2023-02-17,-1,UCLA Undergrad,2023-02-17,IPHONE52,CLICC Circ Desk,IPH-POW-08
2023-02-17,-1,UCLA Undergrad,2023-02-17,MACCHRG42,CLICC Circ Desk,MAGT-YRL-04
2023-02-17,-1,UCLA Undergrad,2023-02-17,MACUSBC09,CLICC Circ Desk,USBC-YRL-05
2023-02-17,-1,UCLA Undergrad,2023-02-17,MACUSBC19,CLICC Circ Desk,USBC-POW-02
2023-02-17,-1,UCLA Undergrad,2023-02-17,MACUSBC20,CLICC Circ Desk,USBC-POW-03
2023-02-17,-1,UCLA Undergrad,2023-02-17,MACUSBC23,CLICC Circ Desk,USBC-POW-06
2023-02-17,-1,UCLA Undergrad,2023-02-17,MACUSBC25,CLICC Circ Desk,USBC-POW-08
2023-02-17,-1,UCLA Undergrad,2023-02-17,MACUSBC27,CLICC Circ Desk,USBC-POW-10
2023-02-17,-1,UCLA Undergrad,2023-02-17,OMNI11,SEL Boelter Circ Desk,OMN-BOE-01
2023-02-17,-1,UCLA Undergrad,2023-02-17,OMNI24,Music Circ Desk,OMN-MUS-04
2023-02-17,-1,UCLA Undergrad,2023-02-17,OMNI34,CLICC Circ Desk,OMN-YRL-04
2023-02-17,-1,UCLA Undergrad,2023-02-17,OMNI38,CLICC Circ Desk,OMN-YRL-08
2023-02-17,-1,UCLA Undergrad,2023-02-17,OMNI39,CLICC Circ Desk,OMN-YRL-09
2023-02-17,-1,UCLA Undergrad,2023-02-17,UVGA17,CLICC Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,WALLADPT12,CLICC Circ Desk,ADP-POW-01
2023-02-17,-1,UCLA Undergrad,2023-02-17,WALLADPT29,CLICC Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,WALLADPT45,CLICC Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,WALLADPT47,CLICC Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-17,WALLADPT49,CLICC Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-02-24,CBK071,CLICC Circ Desk,CLTL-02
2023-02-17,-1,UCLA Undergrad,2023-02-24,CBK192,Biomed Circ Desk,CBK-BIO-03
2023-02-17,-1,UCLA Undergrad,2023-02-24,CBK208,Biomed Circ Desk,CBK-BIO-19
2023-02-17,-1,UCLA Undergrad,2023-02-24,CBK236,Biomed Circ Desk,CBK-GEO-07
2023-02-17,-1,UCLA Undergrad,2023-02-24,CBK254,Default Circulation Desk,CBK-CLICC-05
2023-02-17,-1,UCLA Undergrad,2023-02-24,CLICC-ML-0023,CLICC Circ Desk,ITS MacBook 140
2023-02-17,-1,UCLA Undergrad,2023-02-24,CLICC-ML-0140,CLICC Circ Desk,ITS MacBook 80
2023-02-17,-1,UCLA Undergrad,2023-02-24,CLICC-ML-2087,CLICC Circ Desk,CLICC-ML-2087
2023-02-17,-1,UCLA Undergrad,2023-02-24,CLICC-ML-2088,CLICC Circ Desk,CLICC-ML-2088
2023-02-17,-1,UCLA Undergrad,2023-02-24,HP163,CLICC Circ Desk,WL-LAB-12
2023-02-17,-1,UCLA Undergrad,2023-03-01,CLICC-MM-0016,CLICC Circ Desk,ITS iPad 114
2023-02-17,-1,UCLA Undergrad,2023-03-03,CLICC-ML-0028,CLICC Circ Desk,ITS MacBook 38
2023-02-17,-1,UCLA Undergrad,2023-03-03,CLICC-MM-068,CLICC Circ Desk,
2023-02-17,-1,UCLA Undergrad,2023-03-03,CLICC-MM-087,CLICC Circ Desk,2022
2023-02-17,-1,UCLA Undergrad,2023-03-03,HP004,CLICC Circ Desk,WL-BIO-04
2023-02-18,-1,UCLA Graduate,2023-02-18,IPHONE48,CLICC Circ Desk,IPH-POW-04
2023-02-18,-1,UCLA Graduate,2023-02-18,WALLADPT41,CLICC Circ Desk,
2023-02-19,-1,UCLA Graduate,2023-02-19,IPHONE58,Biomed Circ Desk,IPH-BIO-02
2023-02-19,-1,UCLA Graduate,2023-02-19,WALLADPT21,Biomed Circ Desk,ADP-BIO-05
2023-02-19,-1,UCLA Graduate,2023-02-26,CLICC-ML-0086,CLICC Circ Desk,ITS MacBook 141
2023-02-19,-1,UCLA Graduate,2023-03-04,HP161,CLICC Circ Desk,WL-LAB-10
2023-02-19,-1,UCLA Undergrad,2023-02-19,IPHONE40,Default Circulation Desk,IPH-LOC-02
2023-02-19,-1,UCLA Undergrad,2023-02-19,MACUSBC12,Default Circulation Desk,USBC-LOC-01
2023-02-19,-1,UCLA Undergrad,2023-02-19,UHDMI16,CLICC Circ Desk,
2023-02-19,-1,UCLA Undergrad,2023-02-26,CBK114,Default Circulation Desk,CLTL-10
2023-02-19,-1,UCLA Undergrad,2023-02-26,CBK157,Default Circulation Desk,CL-BOE-03
2023-02-19,-1,UCLA Undergrad,2023-02-26,CBK159,Default Circulation Desk,CL-BOE-05
2023-02-19,-1,UCLA Undergrad,2023-02-26,CLICC-ML-0005,CLICC Circ Desk,ITS MacBook 109
2023-02-19,-1,UCLA Undergrad,2023-02-26,CLICC-ML-0098,CLICC Circ Desk,ITS MacBook 161
2023-02-19,-1,UCLA Undergrad,2023-02-26,HP052,CLICC Circ Desk,WL-YRL-02
2023-02-19,-1,UCLA Undergrad,2023-03-04,CLICC-MM-0041,CLICC Circ Desk,ITS iPad 88
2023-02-19,-1,UCLA Undergrad,2023-03-05,CLICC-ML-2067,CLICC Circ Desk,CLICC-ML-2067
2023-02-20,-1,,2023-02-20,HDST12,CLICC Circ Desk,HDS-POW-01
2023-02-20,-1,UCLA Graduate,2023-02-27,CBK199,Biomed Circ Desk,CBK-BIO-10
2023-02-20,-1,UCLA Graduate,2023-02-27,CLICC-MM-0225,CLICC Circ Desk,ITS iPad 288
2023-02-20,-1,UCLA Graduate,2023-03-06,CLICC-ML-0062,CLICC Circ Desk,ITS MacBook 99
2023-02-20,-1,UCLA Law Grad,2023-03-05,CLICC-ML-0093,CLICC Circ Desk,ITS MacBook 139
2023-02-20,-1,UCLA Undergrad,2023-02-20,HDMIC20,CLICC Circ Desk,HDMC-YRL-12
2023-02-20,-1,UCLA Undergrad,2023-02-20,HDST10,CLICC Circ Desk,HDS-YRL-04
2023-02-20,-1,UCLA Undergrad,2023-02-20,HDST11,CLICC Circ Desk,HDS-YRL-05
2023-02-20,-1,UCLA Undergrad,2023-02-20,IPHONE42,Default Circulation Desk,IPH-LOC-04
2023-02-20,-1,UCLA Undergrad,2023-02-20,MACUSBC09,CLICC Circ Desk,USBC-YRL-05
2023-02-20,-1,UCLA Undergrad,2023-02-20,UHDMI08,CLICC Circ Desk,UHDM-YRL-01
2023-02-20,-1,UCLA Undergrad,2023-02-27,CLICC-ML-0003,CLICC Circ Desk,ITS MacBook 3
2023-02-20,-1,UCLA Undergrad,2023-02-27,CLICC-ML-0061,CLICC Circ Desk,ITS MacBook 168
2023-02-20,-1,UCLA Undergrad,2023-02-27,HP155,CLICC Circ Desk,WL-LAB-04
2023-02-20,-1,UCLA Undergrad,2023-03-06,CLICC-ML-2012,CLICC Circ Desk,CLICC-ML-2012
2023-02-20,-1,UCLA Undergrad,2023-03-06,FAC396,CLICC Circ Desk,ITS MacBook 96
2023-02-20,-1,UCLA Undergrad,2023-03-06,HP-124,CLICC Circ Desk,WL-PC2-13
2023-02-21,-1,,2023-02-21,CBK083,CLICC Circ Desk,CYRL-09
2023-02-21,-1,,2023-02-21,IPHONE41,Default Circulation Desk,IPH-LOC-03
2023-02-21,-1,,2023-02-21,IPHONE43,Default Circulation Desk,IPH-LOC-05
2023-02-21,-1,,2023-02-21,IPHONE52,CLICC Circ Desk,IPH-POW-08
2023-02-21,-1,,2023-02-21,MACUSBC08,CLICC Circ Desk,USBC-YRL-04
2023-02-21,-1,,2023-02-21,UVGA01,Music Circ Desk,UVGA-MUS-01
2023-02-21,-1,,2023-02-21,WALLADPT25,CLICC Circ Desk,ADP-YRL-02
2023-02-21,-1,UCLA Academic,2023-02-21,UHDMI17,CLICC Circ Desk,
2023-02-21,-1,UCLA Academic,2023-02-28,CBK018,CLICC Circ Desk,CBK-018
2023-02-21,-1,UCLA Academic,2023-02-28,CBK221,SEL Boelter Circ Desk,CBK-BOE-12
2023-02-21,-1,UCLA Graduate,2023-02-21,ANDROID14,CLICC Circ Desk,AND-YRL-02
2023-02-21,-1,UCLA Graduate,2023-02-21,HPUSBC13,SEL Boelter Circ Desk,
2023-02-21,-1,UCLA Graduate,2023-02-21,IPHONE04,Music Circ Desk,IPH-MUS-04
2023-02-21,-1,UCLA Graduate,2023-02-21,IPHONE33,CLICC Circ Desk,IPH-YRL-09
2023-02-21,-1,UCLA Graduate,2023-02-21,IPHONE37,CLICC Circ Desk,IPH-YRL-13
2023-02-21,-1,UCLA Graduate,2023-02-21,IPHONE52,CLICC Circ Desk,IPH-POW-08
2023-02-21,-1,UCLA Graduate,2023-02-21,IPHONE54,CLICC Circ Desk,IPH-POW-10
2023-02-21,-1,UCLA Graduate,2023-02-21,IPHONE57,SEL Boelter Circ Desk,IPH-BIO-01
2023-02-21,-1,UCLA Graduate,2023-02-21,IPHONE78,CLICC Circ Desk,
2023-02-21,-1,UCLA Graduate,2023-02-21,MACUSBC25,CLICC Circ Desk,USBC-POW-08
2023-02-21,-1,UCLA Graduate,2023-02-21,MACUSBC27,CLICC Circ Desk,USBC-POW-10
2023-02-21,-1,UCLA Graduate,2023-02-21,OMNI28,Music Circ Desk,OMN-MUS-08
2023-02-21,-1,UCLA Graduate,2023-02-21,UVGA14,CLICC Circ Desk,
2023-02-21,-1,UCLA Graduate,2023-02-21,UVGA17,CLICC Circ Desk,
2023-02-21,-1,UCLA Graduate,2023-02-21,WALLADPT17,SEL Boelter Circ Desk,ADP-BIO-01
2023-02-21,-1,UCLA Graduate,2023-02-21,WALLADPT33,CLICC Circ Desk,
2023-02-21,-1,UCLA Graduate,2023-02-21,WALLADPT39,CLICC Circ Desk,
2023-02-21,-1,UCLA Graduate,2023-02-21,WALLADPT45,CLICC Circ Desk,
2023-02-21,-1,UCLA Graduate,2023-02-21,WALLADPT50,CLICC Circ Desk,
2023-02-21,-1,UCLA Graduate,2023-02-28,CBK194,Biomed Circ Desk,CBK-BIO-05
2023-02-21,-1,UCLA Graduate,2023-02-28,CLICC-MM-0115,CLICC Circ Desk,ITS iPad 157
2023-02-21,-1,UCLA Graduate,2023-02-28,CLICC-MM-0142,CLICC Circ Desk,ITS iPad 166
2023-02-21,-1,UCLA Graduate,2023-02-28,CLICC-MM-0184,CLICC Circ Desk,ITS iPad 299
2023-02-21,-1,UCLA Graduate,2023-03-06,HP063,CLICC Circ Desk,WL-YRL-13
2023-02-21,-1,UCLA Graduate,2023-03-06,HP120,CLICC Circ Desk,WL-PC2-09
2023-02-21,-1,UCLA Graduate,2023-03-07,CLICC-ML-0016,CLICC Circ Desk,ITS MacBook 6
2023-02-21,-1,UCLA Graduate,2023-03-07,CLICC-ML-0023,CLICC Circ Desk,ITS MacBook 140
2023-02-21,-1,UCLA Graduate,2023-03-07,CLICC-ML-2071,CLICC Circ Desk,CLICC-ML-2071
2023-02-21,-1,UCLA Graduate,2023-03-07,HP084,CLICC Circ Desk,WL-RC2-14
2023-02-21,-1,UCLA Graduate,2023-03-13,FAC961,CLICC Circ Desk,ITS iPad 321
2023-02-21,-1,UCLA Law Grad,2023-03-07,HP108,CLICC Circ Desk,W-POW-17
2023-02-21,-1,UCLA Mgmt PhD,2023-03-07,CLICC-MM-0115,CLICC Circ Desk,ITS iPad 157
2023-02-21,-1,UCLA Staff,2023-02-21,IPHONE03,Music Circ Desk,IPH-MUS-03
2023-02-21,-1,UCLA Staff,2023-02-21,OMNI25,Music Circ Desk,OMN-MUS-05
2023-02-21,-1,UCLA Undergrad,2023-02-21,ANDROID14,CLICC Circ Desk,AND-YRL-02
2023-02-21,-1,UCLA Undergrad,2023-02-21,ANDROID24,CLICC Circ Desk,AND-POW-03
2023-02-21,-1,UCLA Undergrad,2023-02-21,CALC02,CLICC Circ Desk,CAL-POW-01
2023-02-21,-1,UCLA Undergrad,2023-02-21,CALC06,CLICC Circ Desk,CAL-POW-05
2023-02-21,-1,UCLA Undergrad,2023-02-21,CALC10,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,CALC16,Biomed Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,CALC21,SEL Boelter Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,HDST04,SEL Boelter Circ Desk,HDS-BOE-04
2023-02-21,-1,UCLA Undergrad,2023-02-21,HPUSBC06,SEL Boelter Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE02,Music Circ Desk,IPH-MUS-02
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE24,SEL Geology Circ Desk,IPH-GEO-02
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE31,CLICC Circ Desk,IPH-YRL-07
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE32,CLICC Circ Desk,IPH-YRL-08
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE34,CLICC Circ Desk,IPH-YRL-10
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE35,CLICC Circ Desk,IPH-YRL-11
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE37,CLICC Circ Desk,IPH-YRL-13
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE44,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE48,CLICC Circ Desk,IPH-POW-04
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE54,CLICC Circ Desk,IPH-POW-10
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE73,Default Circulation Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,IPHONE74,Default Circulation Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACCHRG34,SEL Boelter Circ Desk,MAGT-BOE-03
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACCHRG42,CLICC Circ Desk,MAGT-YRL-04
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC05,CLICC Circ Desk,USBC-YRL-01
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC06,CLICC Circ Desk,USBC-YRL-02
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC07,CLICC Circ Desk,USBC-YRL-03
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC08,CLICC Circ Desk,USBC-YRL-04
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC09,CLICC Circ Desk,USBC-YRL-05
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC13,Default Circulation Desk,USBC-LOC-02
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC20,CLICC Circ Desk,USBC-POW-03
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC23,CLICC Circ Desk,USBC-POW-06
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC24,CLICC Circ Desk,USBC-POW-07
2023-02-21,-1,UCLA Undergrad,2023-02-21,MACUSBC25,CLICC Circ Desk,USBC-POW-08
2023-02-21,-1,UCLA Undergrad,2023-02-21,MSE01,SEL Boelter Circ Desk,MSE-BOE-01
2023-02-21,-1,UCLA Undergrad,2023-02-21,OMNI11,SEL Boelter Circ Desk,OMN-BOE-01
2023-02-21,-1,UCLA Undergrad,2023-02-21,OMNI14,SEL Boelter Circ Desk,OMN-BOE-04
2023-02-21,-1,UCLA Undergrad,2023-02-21,OMNI15,SEL Boelter Circ Desk,OMN-BOE-05
2023-02-21,-1,UCLA Undergrad,2023-02-21,OMNI18,SEL Boelter Circ Desk,OMN-BOE-08
2023-02-21,-1,UCLA Undergrad,2023-02-21,OMNI24,Music Circ Desk,OMN-MUS-04
2023-02-21,-1,UCLA Undergrad,2023-02-21,OMNI28,Music Circ Desk,OMN-MUS-08
2023-02-21,-1,UCLA Undergrad,2023-02-21,UHDMI08,CLICC Circ Desk,UHDM-YRL-01
2023-02-21,-1,UCLA Undergrad,2023-02-21,UHDMI17,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,UVGA09,CLICC Circ Desk,UVGA-YRL-01
2023-02-21,-1,UCLA Undergrad,2023-02-21,UVGA15,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT10,SEL Geology Circ Desk,ADP-GEO-01
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT25,CLICC Circ Desk,ADP-YRL-02
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT32,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT37,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT38,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT39,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT41,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT44,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT45,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT47,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT49,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-21,WALLADPT50,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-22,IPHONE41,Default Circulation Desk,IPH-LOC-03
2023-02-21,-1,UCLA Undergrad,2023-02-22,IPHONE43,Default Circulation Desk,IPH-LOC-05
2023-02-21,-1,UCLA Undergrad,2023-02-22,MACUSBC20,CLICC Circ Desk,USBC-POW-03
2023-02-21,-1,UCLA Undergrad,2023-02-28,CBK208,Biomed Circ Desk,CBK-BIO-19
2023-02-21,-1,UCLA Undergrad,2023-02-28,CBK253,Default Circulation Desk,CBK-CLICC-04
2023-02-21,-1,UCLA Undergrad,2023-02-28,CBK263,CLICC Circ Desk,CBK-CLICC-14
2023-02-21,-1,UCLA Undergrad,2023-02-28,CLICC-ML-0075,CLICC Circ Desk,ITS MacBook 162
2023-02-21,-1,UCLA Undergrad,2023-02-28,CLICC-ML-0082,CLICC Circ Desk,ITS MacBook 33
2023-02-21,-1,UCLA Undergrad,2023-02-28,CLICC-ML-2021,CLICC Circ Desk,CLICC-ML-2021
2023-02-21,-1,UCLA Undergrad,2023-02-28,CLICC-ML-2072,CLICC Circ Desk,CLICC-ML-2072
2023-02-21,-1,UCLA Undergrad,2023-02-28,CLICC-MM-0018,CLICC Circ Desk,ITS iPad 160
2023-02-21,-1,UCLA Undergrad,2023-02-28,CLICC-MM-0027,CLICC Circ Desk,ITS iPad 162
2023-02-21,-1,UCLA Undergrad,2023-02-28,CLICC-MM-072,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-02-28,HP-083,CLICC Circ Desk,WL-RC2-13
2023-02-21,-1,UCLA Undergrad,2023-02-28,HP028,CLICC Circ Desk,WL-BCR-18
2023-02-21,-1,UCLA Undergrad,2023-02-28,HP029,CLICC Circ Desk,WL-BCR-19
2023-02-21,-1,UCLA Undergrad,2023-02-28,HP033,CLICC Circ Desk,WL-GEO-003
2023-02-21,-1,UCLA Undergrad,2023-02-28,HP130,CLICC Circ Desk,WL-PC2-19
2023-02-21,-1,UCLA Undergrad,2023-03-03,CLICC-ML-0132,CLICC Circ Desk,ITS MacBook 29
2023-02-21,-1,UCLA Undergrad,2023-03-06,CLICC-MM-0124,CLICC Circ Desk,ITS iPad 257
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-ML-0002,CLICC Circ Desk,ITS MacBook 145
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-ML-0033,CLICC Circ Desk,ITS MacBook 112
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-ML-0061,CLICC Circ Desk,ITS MacBook 168
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-ML-0071,CLICC Circ Desk,ITS MacBook 23
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-ML-0135,CLICC Circ Desk,ITS MacBook 166
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-ML-2002,CLICC Circ Desk,CLICC-ML-2002
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-ML-2011,CLICC Circ Desk,CLICC-ML-2011
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-ML-2021,CLICC Circ Desk,CLICC-ML-2021
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-MM-0123,CLICC Circ Desk,ITS iPad 267
2023-02-21,-1,UCLA Undergrad,2023-03-07,CLICC-MM-029,CLICC Circ Desk,
2023-02-21,-1,UCLA Undergrad,2023-03-07,HP045,CLICC Circ Desk,WL-SEL-10
2023-02-21,-1,UCLA Undergrad,2023-03-07,HP068,CLICC Circ Desk,WL-YRL-18
2023-02-21,-1,UCLA Undergrad,2023-03-07,HP121,CLICC Circ Desk,WL-PC2-10
2023-02-21,5560137890006533,UCLA Undergrad,2023-02-28,CLICC-ML-0089,CLICC Circ Desk,ITS MacBook 172
2023-02-21,5563560380006533,UCLA Graduate,2023-03-24,CLICC-MM-0114,CLICC Circ Desk,ITS iPad 271
2023-02-21,5563823480006533,UCLA Graduate,2023-04-03,CLICC-MM-0036,CLICC Circ Desk,ITS iPad 291
2023-02-21,6201026490006533,UCLA Undergrad,2023-02-28,CBK255,CLICC Circ Desk,CBK-CLICC-06
2023-02-22,-1,,2023-02-22,IPHONE20,SEL Boelter Circ Desk,IPH-BOE-04
2023-02-22,-1,,2023-02-22,IPHONE54,CLICC Circ Desk,IPH-POW-10
2023-02-22,-1,,2023-02-22,WALLADPT25,CLICC Circ Desk,ADP-YRL-02
2023-02-22,-1,,2023-02-22,WALLADPT41,CLICC Circ Desk,
2023-02-22,-1,UCLA Academic,2023-02-22,IPHONE60,Biomed Circ Desk,IPH-BIO-04
2023-02-22,-1,UCLA Academic,2023-02-22,WALLADPT22,Biomed Circ Desk,ADP-BIO-06
2023-02-22,-1,UCLA Academic,2023-03-01,HP-132,CLICC Circ Desk,WL-PC2-21
2023-02-22,-1,UCLA Graduate,2023-02-22,HDST03,SEL Boelter Circ Desk,HDS-BOE-03
2023-02-22,-1,UCLA Graduate,2023-02-22,HDST12,CLICC Circ Desk,HDS-POW-01
2023-02-22,-1,UCLA Graduate,2023-02-22,IPHONE07,Music Circ Desk,IPH-MUS-07
2023-02-22,-1,UCLA Graduate,2023-02-22,IPHONE31,CLICC Circ Desk,IPH-YRL-07
2023-02-22,-1,UCLA Graduate,2023-02-22,IPHONE34,CLICC Circ Desk,IPH-YRL-10
2023-02-22,-1,UCLA Graduate,2023-02-22,IPHONE54,CLICC Circ Desk,IPH-POW-10
2023-02-22,-1,UCLA Graduate,2023-02-22,IPHONE58,Biomed Circ Desk,IPH-BIO-02
2023-02-22,-1,UCLA Graduate,2023-02-22,IPHONE60,Biomed Circ Desk,IPH-BIO-04
2023-02-22,-1,UCLA Graduate,2023-02-22,MACCHRG53,CLICC Circ Desk,MAGT-POW-07
2023-02-22,-1,UCLA Graduate,2023-02-22,MACCHRG63,Biomed Circ Desk,MAGT-BIO-02
2023-02-22,-1,UCLA Graduate,2023-02-22,MACUSBC20,CLICC Circ Desk,USBC-POW-03
2023-02-22,-1,UCLA Graduate,2023-02-22,OMNI01,Biomed Circ Desk,OMN-BIO-01
2023-02-22,-1,UCLA Graduate,2023-02-22,OMNI02,Biomed Circ Desk,OMN-BIO-02
2023-02-22,-1,UCLA Graduate,2023-02-22,OMNI28,Music Circ Desk,OMN-MUS-08
2023-02-22,-1,UCLA Graduate,2023-02-22,OMNI43,CLICC Circ Desk,
2023-02-22,-1,UCLA Graduate,2023-02-22,WALLADPT23,Biomed Circ Desk,ADP-BIO-07
2023-02-22,-1,UCLA Graduate,2023-02-22,WALLADPT33,CLICC Circ Desk,
2023-02-22,-1,UCLA Graduate,2023-02-22,WALLADPT37,CLICC Circ Desk,
2023-02-22,-1,UCLA Graduate,2023-02-22,WALLADPT41,CLICC Circ Desk,
2023-02-22,-1,UCLA Graduate,2023-03-01,CBK190,Biomed Circ Desk,CBK-BIO-01
2023-02-22,-1,UCLA Graduate,2023-03-01,CBK202,Biomed Circ Desk,CBK-BIO-13
2023-02-22,-1,UCLA Graduate,2023-03-01,CBK209,Biomed Circ Desk,CBK-BIO-20
2023-02-22,-1,UCLA Graduate,2023-03-01,CLICC-ML-0010,CLICC Circ Desk,ITS MacBook 120
2023-02-22,-1,UCLA Graduate,2023-03-01,CLICC-ML-0107,CLICC Circ Desk,ITS MacBook 32
2023-02-22,-1,UCLA Graduate,2023-03-01,HP-083,CLICC Circ Desk,WL-RC2-13
